motif_id	tf_name	tf_class	tf_family	auc_roc	auc_prc	p_value_roc	p_value_prc	p_value_roc_adj	p_value_prc_adj
SOX2.H12CORE.1.P.B	SOX2	High-mobility group (HMG) domain factors	SOX-related	0.509877184695325	0.5111307040851358	0.3504649535046495	0.2940705929407059	0.6834579699924744	0.6430827505484745
ZNF8.H12CORE.1.P.B	ZNF8	C2H2 zinc finger factors	Multiple dispersed zinc fingers	0.5098488427019373	0.5050756082983524	0.34496550344965504	0.39136086391360864	0.6791067141580521	0.7383363226177382
PHX2B.H12CORE.1.SM.B	PHOX2B	Homeo domain factors	Paired-related HD	0.5098346717052451	0.5003124156469511	0.34806519348065196	0.48165183481651835	0.6833443186293616	0.8077654040151541
CDX1.H12CORE.1.S.B	CDX1	Homeo domain factors	HOX-related	0.5097992442135094	0.5172060658815475	0.35096490350964904	0.20777922207779223	0.6834579699924744	0.5575645037726711
HXB4.H12CORE.1.PSM.A	HOXB4	Homeo domain factors	HOX-related	0.5097142182333516	0.4906266226798272	0.35226477352264773	0.6584341565843416	0.6839058721473698	0.9597176645971767
E2F8.H12CORE.1.SM.B	E2F8	Fork head/winged helix factors	E2F	0.509567784600851	0.5118825201945846	0.35356464353564643	0.28457154284571545	0.6839058721473698	0.6334865747728443
HXA7.H12CORE.0.SM.B	HOXA7	Homeo domain factors	HOX-related	0.5095040151157302	0.48917907931986926	0.35566443355664434	0.6935306469353064	0.6859759202415293	0.9830694730134057
SPI1.H12CORE.0.P.B	SPI1	Tryptophan cluster factors	Ets-related	0.5094473311289576	0.5250999666046574	0.35936406359364065	0.11968803119688032	0.6859759202415293	0.43724007346100835
PDX1.H12CORE.0.P.B	PDX1	Homeo domain factors	HOX-related	0.5094426074633941	0.5090597020564337	0.3498650134986501	0.31196880311968805	0.6834579699924744	0.6591994309340996
TBX20.H12CORE.1.M.C	TBX20	T-Box factors	TBX1-related	0.5091828058573459	0.4996159651287977	0.35826417358264173	0.49125087491250874	0.6859759202415293	0.8147988649410921
LHX6.H12CORE.1.S.B	LHX6	Homeo domain factors	HD-LIM	0.5091804440245637	0.5009597046699764	0.3594640535946405	0.46515348465153483	0.6859759202415293	0.7952801876210482
Z780A.H12CORE.0.P.C	ZNF780A	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5091662730278709	0.4890436378343936	0.35076492350764926	0.688931106889311	0.6834579699924744	0.9798625063602014
ZN331.H12CORE.0.P.B	ZNF331	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5091379310344825	0.5184618316124842	0.3581641835816418	0.18898110188981102	0.6859759202415293	0.5310936991407241
HMX3.H12CORE.0.S.B	HMX3	Homeo domain factors	NK-related	0.5089749645725103	0.5236433777715601	0.3575642435756424	0.13038696130386962	0.6859759202415293	0.4533696027987563
SOX17.H12CORE.1.P.B	SOX17	High-mobility group (HMG) domain factors	SOX-related	0.5089631554085982	0.5286593935075199	0.36646335366463356	0.09209079092090791	0.6948838624678926	0.4026879130268792
PO3F2.H12CORE.2.SM.B	POU3F2	Homeo domain factors	POU	0.508941898913559	0.4972655851899632	0.3534646535346465	0.5304469553044695	0.6839058721473698	0.8523774571317924
NFIL3.H12CORE.1.S.B	NFIL3	Basic leucine zipper factors (bZIP)	C/EBP-related	0.508918280585735	0.5033227953392351	0.36766323367663234	0.42645735426457354	0.6961212255737776	0.7701851842350182
ZN805.H12CORE.0.P.C	ZNF805	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.508875767595655	0.4983952988268067	0.3594640535946405	0.5121487851214879	0.6859759202415293	0.8379032845014818
ZN320.H12CORE.0.P.B	ZNF320	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5088710439300904	0.5192867950615973	0.35976402359764026	0.1770822917708229	0.6859759202415293	0.5183159168870132
VENTX.H12CORE.0.SM.B	VENTX	Homeo domain factors	NK-related	0.5087836561171478	0.4925147339799355	0.3598640135986401	0.6212378762123788	0.6859759202415293	0.9321235059156624
DLX2.H12CORE.1.S.B	DLX2	Homeo domain factors	NK-related	0.5087647614548894	0.4997911231507815	0.3702629737026297	0.49035096490350966	0.6965964420507103	0.8147988649410921
ZNF32.H12CORE.0.SM.B	ZNF32	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5087482286254147	0.49908389711928347	0.36496350364963503	0.505949405059494	0.6929504417979254	0.8302978793029789
ZN708.H12CORE.1.P.B	ZNF708	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5087316957959395	0.5271538117837059	0.35726427357264273	0.10648935106489352	0.6859759202415293	0.41725827417258277
BSH.H12CORE.0.SM.B	BSX	Homeo domain factors	NK-related	0.5086986301369872	0.49861801924139165	0.37416258374162586	0.5191480851914808	0.7021022215073681	0.8417198729565245
ZN778.H12CORE.1.P.B	ZNF778	C2H2 zinc finger factors	Multiple dispersed zinc fingers	0.508677373641949	0.49675332707988923	0.3571642835716428	0.5448455154484552	0.6859759202415293	0.8639693173539789
NKX32.H12CORE.1.S.B	NKX3-2	Homeo domain factors	NK-related	0.5086773736419473	0.5160851707725888	0.36466353364663534	0.21737826217378262	0.6929504417979254	0.5688081011393445
PO2F2.H12CORE.0.PSM.A	POU2F2	Homeo domain factors	POU	0.5084577231932005	0.48996823569429543	0.36926307369263073	0.6688331166883311	0.6965315233182564	0.9680302782159096
ZN260.H12CORE.0.P.C	ZNF260	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5083797827113843	0.5191469558328936	0.36826317368263173	0.18148185181481852	0.6961212255737776	0.5216699445593289
COT2.H12CORE.0.P.B	NR2F2	Nuclear receptors with C4 zinc fingers	RXR-related receptors	0.5083585262163449	0.5183631212093379	0.3701629837016298	0.1860813918608139	0.6965964420507103	0.5296162691423165
PO4F1.H12CORE.0.S.B	POU4F1	Homeo domain factors	POU	0.5082522437411428	0.5120554365412674	0.37966203379662034	0.2765723427657234	0.704180353172909	0.6320756549937423
MYBA.H12CORE.1.PS.A	MYBL1	Tryptophan cluster factors	Myb/SANT domain	0.5082191780821932	0.5030895928456093	0.3775622437756224	0.41245875412458755	0.7039048033181178	0.7533898508883289
ZN749.H12CORE.1.P.C	ZNF749	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5082144544166282	0.5251424485096327	0.36396360363963604	0.1336866313368663	0.6928753034986739	0.45713224886042203
ZN615.H12CORE.0.P.C	ZNF615	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5080467642890901	0.5025670251659903	0.3792620737926207	0.4373562643735626	0.704180353172909	0.77626702274422
PO5F1.H12CORE.0.P.B	POU5F1	Homeo domain factors	POU	0.5080160604629189	0.5006152907616676	0.37596240375962403	0.47395260473952605	0.7039048033181178	0.8019436039983341
ISL1.H12CORE.0.PSM.A	ISL1	Homeo domain factors	HD-LIM	0.5079499291450184	0.5045643749539171	0.37636236376362364	0.39686031396860316	0.7039048033181178	0.7417997837521948
ZN860.H12CORE.0.P.C	ZNF860	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5079333963155417	0.5114734827815314	0.3685631436856314	0.278972102789721	0.6961212255737776	0.6321837204034699
GATA3.H12CORE.0.PS.A	GATA3	Other C4 zinc finger-type factors	C4-GATA-related	0.5079310344827602	0.5122430922307504	0.3732626737326267	0.2936706329367063	0.7013255705679432	0.6430827505484745
ONEC3.H12CORE.1.S.C	ONECUT3	Homeo domain factors	HD-CUT	0.5078743504959856	0.5086391615223822	0.386961303869613	0.33626637336266374	0.7113186770494925	0.6843898120766203
TFCP2.H12CORE.1.SM.B	TFCP2	Grainyhead domain factors	CP2-related	0.5078696268304216	0.4901058418531331	0.37666233376662334	0.6741325867413258	0.7039048033181178	0.9727733226677332
MLX.H12CORE.0.PM.A	MLX	Basic helix-loop-helix factors (bHLH)	bHLH-ZIP	0.5078223901747765	0.48834695689735813	0.38516148385161486	0.7270272972702729	0.7098186733050833	1.0
DRGX.H12CORE.1.SM.B	DRGX	Homeo domain factors	Paired-related HD	0.5077964100141716	0.5111093238488772	0.3808619138086191	0.28987101289871015	0.7054990264773265	0.6395777853407321
ZN441.H12CORE.1.P.C	ZNF441	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5076759565422785	0.5311330748879496	0.37946205379462056	0.07239276072392761	0.704180353172909	0.35897853513617717
GLI3.H12CORE.1.M.C	GLI3	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5075909305621162	0.5103093124041999	0.3782621737826217	0.2953704629537046	0.704180353172909	0.6430827505484745
HXC9.H12CORE.1.S.C	HOXC9	Homeo domain factors	HOX-related	0.507527161076996	0.5169292978439998	0.384961503849615	0.2096790320967903	0.7098186733050833	0.561348503368587
ZSC31.H12CORE.0.P.C	ZSCAN31	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5075106282475202	0.516815120567979	0.37716228377162286	0.20267973202679732	0.7039048033181178	0.5476907365443231
HNF4A.H12CORE.0.PSM.A	HNF4A	Nuclear receptors with C4 zinc fingers	RXR-related receptors	0.5074019839395384	0.5185797690641094	0.38616138386161386	0.1887811218878112	0.7107536695310062	0.5310936991407241
OLIG3.H12CORE.0.SM.B	OLIG3	Basic helix-loop-helix factors (bHLH)	Tal-related	0.5073169579593778	0.5071196630257663	0.3902609739026097	0.35866413358664134	0.7128437789132479	0.7080059435916873
ZNF28.H12CORE.0.P.C	ZNF28	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5072957014643366	0.5063514570100057	0.38266173382661733	0.3661633836616338	0.7070177745349665	0.7186832947140068
FOSB.H12CORE.1.M.C	FOSB	Basic leucine zipper factors (bZIP)	Fos-related	0.5072673594709516	0.5176720734843565	0.38146185381461856	0.197980201979802	0.7057044295570444	0.5410708929107089
NR1H2.H12CORE.1.P.C	NR1H2	Nuclear receptors with C4 zinc fingers	Thyroid hormone receptor-related	0.5071469059990561	0.5168186428710323	0.3965603439656034	0.21277872212778723	0.7178207179282071	0.5652506177953633
GLIS1.H12CORE.0.P.B	GLIS1	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5071374586679268	0.5189839254956292	0.39386061393860616	0.18038196180381963	0.7178207179282071	0.521625592951727
VSX1.H12CORE.0.SM.B	VSX1	Homeo domain factors	Paired-related HD	0.5070642418516771	0.5017568605781897	0.3885611438856114	0.45185481451854814	0.7113699276460186	0.7866957574447622
HXD3.H12CORE.0.SM.B	HOXD3	Homeo domain factors	HOX-related	0.5069319792158721	0.5004399457197721	0.38876112388761125	0.47405259474052597	0.7113699276460186	0.8019436039983341
GRHL1.H12CORE.1.PS.A	GRHL1	Grainyhead domain factors	Grainyhead-related	0.5068894662257919	0.5201468918804213	0.39666033396660333	0.1675832416758324	0.7178207179282071	0.5048488888063176
GATA5.H12CORE.0.SM.B	GATA5	Other C4 zinc finger-type factors	C4-GATA-related	0.5068280585734539	0.5110363388957654	0.39676032396760325	0.29617038296170384	0.7178207179282071	0.6436353352616546
ALX3.H12CORE.0.SM.B	ALX3	Homeo domain factors	Paired-related HD	0.5068209730751074	0.5011008087621653	0.38866113388661133	0.46295370462953706	0.7113699276460186	0.794342682259717
NKX22.H12CORE.0.P.B	NKX2-2	Homeo domain factors	NK-related	0.5067760982522442	0.49972804706822826	0.397960203979602	0.49325067493250674	0.7178207179282071	0.8171764913060932
ZN510.H12CORE.0.P.C	ZNF510	C2H2 zinc finger factors	Multiple dispersed zinc fingers	0.5067123287671248	0.49348834300768096	0.39506049395060494	0.624937506249375	0.7178207179282071	0.9321235059156624
HXA5.H12CORE.0.SM.B	HOXA5	Homeo domain factors	HOX-related	0.5066273027869623	0.4886307412042562	0.39706029397060294	0.7019298070192981	0.7178207179282071	0.9901121324817665
BARH2.H12CORE.2.S.C	BARHL2	Homeo domain factors	NK-related	0.5066131317902706	0.5105893134883077	0.396960303969603	0.2986701329867013	0.7178207179282071	0.6461484286353973
DLX3.H12CORE.0.SM.B	DLX3	Homeo domain factors	NK-related	0.5064785073216821	0.5144340427762952	0.40305969403059694	0.24757524247575244	0.7230409878266831	0.6024470065640991
ZN264.H12CORE.0.P.B	ZNF264	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5064454416627308	0.5102098386534082	0.40335966403359663	0.3066693330666933	0.7230409878266831	0.6558046417580464
PIT1.H12CORE.1.S.B	POU1F1	Homeo domain factors	POU	0.506419461502128	0.5092505143188245	0.40135986401359863	0.31666833316668336	0.7212481740617969	0.661917889253043
ZN394.H12CORE.0.P.C	ZNF394	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5063840340103903	0.5133207790496933	0.388961103889611	0.25037496250374963	0.7113699276460186	0.6054193575617314
GRHL1.H12CORE.0.PSM.A	GRHL1	Grainyhead domain factors	Grainyhead-related	0.506303731695797	0.5148478496558826	0.39986001399860016	0.23617638236176383	0.720168506840089	0.5875905512896986
JUND.H12CORE.1.SM.B	JUND	Basic leucine zipper factors (bZIP)	Jun-related	0.5062257912139834	0.5164726749284683	0.40475952404759524	0.21937806219378062	0.7246501156335979	0.5699021495699892
CUX1.H12CORE.0.PM.A	CUX1	Homeo domain factors	HD-CUT	0.5061502125649515	0.5112154631938858	0.41105889411058893	0.2852714728527147	0.729591616484108	0.6334865747728443
SMAD3.H12CORE.0.S.B	SMAD3	SMAD/NF-1 DNA-binding domain factors	SMAD	0.5061384034010384	0.5084905974702914	0.3975602439756024	0.3224677532246775	0.7178207179282071	0.6685646090563356
PPARA.H12CORE.1.P.B	PPARA	Nuclear receptors with C4 zinc fingers	Thyroid hormone receptor-related	0.5061360415682579	0.5022827503572463	0.4002599740025997	0.44985501449855014	0.720168506840089	0.7866957574447622
GLI1.H12CORE.0.P.C	GLI1	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5061147850732178	0.49442647242251153	0.39536046395360464	0.5804419558044196	0.7178207179282071	0.8948480151984802
Z585B.H12CORE.0.P.C	ZNF585B	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.506088804912613	0.5040189918892041	0.40645935406459355	0.40455954404559547	0.7258921385089213	0.7493959204849733
ZN140.H12CORE.1.SM.B	ZNF140	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.506036844591404	0.5057387554081543	0.41325867413258677	0.38786121387861217	0.7316960328507027	0.7383363226177382
PAX3.H12CORE.0.PS.A	PAX3	Paired box factors	PD+HD	0.5059801606046322	0.49255682419212676	0.4062593740625937	0.6208379162083791	0.7258921385089213	0.9321235059156624
