motif_id	tf_name	tf_class	tf_family	auc_roc	auc_prc	p_value_roc	p_value_prc	p_value_roc_adj	p_value_prc_adj
IRX5.H12CORE.0.M.C	IRX5	Homeo domain factors	TALE-type HD	0.5246327653437305	0.5200869463812596	0.13238676132386762	0.1416858314168583	0.7235894388089281	0.7173777359106195
ZN480.H12CORE.0.P.C	ZNF480	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5245953741787297	0.511814037829662	0.13058694130586943	0.2555744425557444	0.7235894388089281	0.8776519511169449
SP1.H12CORE.0.P.B	SP1	C2H2 zinc finger factors	Three-zinc finger Kruppel-related	0.5245673308049773	0.5046382832624013	0.1287871212878712	0.3775622437756224	0.7235894388089281	0.9914405298600575
CEBPD.H12CORE.1.SM.B	CEBPD	Basic leucine zipper factors (bZIP)	C/EBP-related	0.5244872068799745	0.5402565037475602	0.13038696130386962	0.0178982101789821	0.7235894388089281	0.33111688831116887
NRL.H12CORE.1.SM.B	NRL	Basic leucine zipper factors (bZIP)	Maf-related	0.5244364617274718	0.5317389956754709	0.13308669133086692	0.04689531046895311	0.7235894388089281	0.480951904809519
BATF3.H12CORE.0.P.B	BATF3	Basic leucine zipper factors (bZIP)	B-ATF-related	0.5244164307462209	0.49468190376588383	0.1336866313368663	0.6096390360963904	0.7235894388089281	1.0
BARH2.H12CORE.2.S.C	BARHL2	Homeo domain factors	NK-related	0.5243269590299667	0.5122487624020715	0.1327867213278672	0.24617538246175383	0.7235894388089281	0.8776519511169449
BATF.H12CORE.0.P.B	BATF	Basic leucine zipper factors (bZIP)	B-ATF-related	0.5242441643074597	0.49522119532751885	0.132986701329867	0.5793420657934206	0.7235894388089281	1.0
FOXD3.H12CORE.1.S.B	FOXD3	Fork head/winged helix factors	FOX	0.5241586987874588	0.5079851514441628	0.1317868213178682	0.31856814318568144	0.7235894388089281	0.9222733726627338
FOXO6.H12CORE.0.S.B	FOXO6	Fork head/winged helix factors	FOX	0.5241560279899583	0.5148187427712274	0.138986101389861	0.20957904209579042	0.7292979792929797	0.8404634536546346
ZN37A.H12CORE.0.P.B	ZNF37A	C2H2 zinc finger factors	Multiple dispersed zinc fingers	0.5241106244324557	0.5277837319645297	0.13758624137586242	0.0734926507349265	0.7292979792929797	0.5552350524109891
HXA13.H12CORE.1.SM.B	HOXA13	Homeo domain factors	HOX-related	0.5240425190962015	0.5124738237735058	0.1411858814118588	0.24347565243475652	0.7354917937809108	0.8776519511169449
PAX8.H12CORE.0.PSM.A	PAX8	Paired box factors	PD	0.5239650659686966	0.528948939828245	0.13068693130686931	0.057194280571942806	0.7235894388089281	0.5011575765500373
SP1.H12CORE.2.P.B	SP1	C2H2 zinc finger factors	Three-zinc finger Kruppel-related	0.5239089792211936	0.5140184888124468	0.1354864513548645	0.22287771222877711	0.7292979792929797	0.8700029997000299
ZN543.H12CORE.0.P.C	ZNF543	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5239023022274454	0.5133655032299792	0.137986201379862	0.23357664233576642	0.7292979792929797	0.8776519511169449
ZN320.H12CORE.0.P.B	ZNF320	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5238902836386947	0.5361294527968763	0.1361863813618638	0.029397060293970604	0.7292979792929797	0.4148210178982102
HINFP.H12CORE.0.P.B	HINFP	C2H2 zinc finger factors	Multiple dispersed zinc fingers	0.523852892473692	0.5208169477842999	0.1376862313768623	0.1332866713328667	0.7292979792929797	0.7045152627594382
ZN441.H12CORE.0.P.C	ZNF441	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5237634207574371	0.530221520906131	0.13388661133886612	0.06189381061893811	0.7235894388089281	0.5123777394987774
ZN740.H12CORE.0.P.C	ZNF740	C2H2 zinc finger factors	Other with up to three adjacent zinc fingers	0.5236752844399328	0.5086964782789425	0.13988601139886012	0.31026897310268975	0.7313605595962144	0.9212750095958147
LEF1.H12CORE.1.P.B	LEF1	High-mobility group (HMG) domain factors	TCF7-related	0.5236739490411831	0.5017857303061407	0.13888611138886112	0.45615438456154384	0.7292979792929797	1.0
FOSL1.H12CORE.0.P.B	FOSL1	Basic leucine zipper factors (bZIP)	Fos-related	0.523480316222424	0.5352232951857938	0.1374862513748625	0.031096890310968902	0.7292979792929797	0.41949693919496933
ZN880.H12CORE.0.P.C	ZNF880	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.523414881683671	0.5123058682270342	0.14378562143785623	0.25077492250774924	0.739912841456068	0.8776519511169449
STAT1.H12CORE.1.P.B	STAT1	STAT domain factors	STAT	0.523000908071151	0.5310301056887399	0.14408559144085592	0.048795120487951205	0.739912841456068	0.480951904809519
ZN613.H12CORE.0.P.C	ZNF613	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5229555045136473	0.5121080947578305	0.14778522147785222	0.24987501249875013	0.7482599108510203	0.8776519511169449
FOXD2.H12CORE.1.SM.B	FOXD2	Fork head/winged helix factors	FOX	0.5227899150686367	0.5010662898568147	0.14388561143885611	0.45695430456954306	0.739912841456068	1.0
STAT2.H12CORE.0.P.B	STAT2	STAT domain factors	STAT	0.522753859302386	0.5297828929126898	0.1501849815018498	0.055394460553944605	0.757751497577515	0.5011575765500373
RFX3.H12CORE.2.S.B	RFX3	Fork head/winged helix factors	RFX	0.522541530901127	0.5050318038078194	0.15748425157484253	0.38246175382461756	0.7735851414858513	0.9944005599440057
KAISO.H12CORE.1.P.B	ZBTB33	C2H2 zinc finger factors	Other with up to three adjacent zinc fingers	0.5225308477111269	0.5038871515081792	0.15208479152084792	0.406959304069593	0.7646632549288624	1.0
BATF3.H12CORE.1.P.B	BATF3	Basic leucine zipper factors (bZIP)	B-ATF-related	0.5225281769136243	0.5276374666036503	0.14328567143285673	0.067993200679932	0.739912841456068	0.5361431070007753
SP3.H12CORE.0.P.B	SP3	C2H2 zinc finger factors	Three-zinc finger Kruppel-related	0.5224867795523732	0.5053393696142384	0.14658534146585342	0.3792620737926207	0.7482599108510203	0.9914405298600575
ZN317.H12CORE.1.P.B	ZNF317	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5224320282036207	0.5442397948657909	0.14678532146785322	0.008999100089991	0.7482599108510203	0.26876724092296655
JUND.H12CORE.1.SM.B	JUND	Basic leucine zipper factors (bZIP)	Jun-related	0.5223933016398672	0.5311944068720967	0.1476852314768523	0.044795520447955206	0.7482599108510203	0.480951904809519
MAFK.H12CORE.2.S.B	MAFK	Basic leucine zipper factors (bZIP)	Maf-related	0.5219112226910938	0.5289978257923562	0.1536846315368463	0.06419358064193581	0.7700240392627404	0.5223298899160365
ATF4.H12CORE.1.S.B	ATF4	Basic leucine zipper factors (bZIP)	ATF4-related	0.5218831793173444	0.5146112002443444	0.15558444155584442	0.2084791520847915	0.7720021812251764	0.8403223923417714
ZN667.H12CORE.1.P.C	ZNF667	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.521841781956092	0.5245766997911506	0.16098390160983903	0.09349065093490651	0.7821541078215412	0.6096390360963904
KLF10.H12CORE.0.P.C	KLF10	C2H2 zinc finger factors	Three-zinc finger Kruppel-related	0.5218391111585945	0.5077167341376236	0.15628437156284372	0.34526547345265474	0.772323110154738	0.9562727028640705
BATF.H12CORE.1.P.B	BATF	Basic leucine zipper factors (bZIP)	B-ATF-related	0.5217937076010873	0.5313593870137404	0.1586841315868413	0.048795120487951205	0.7735851414858513	0.480951904809519
CEBPE.H12CORE.0.P.B	CEBPE	Basic leucine zipper factors (bZIP)	C/EBP-related	0.5215613482185775	0.5300205263934377	0.16828317168283172	0.056894310568943104	0.7987915024287044	0.5011575765500373
ZN384.H12CORE.0.PSM.A	ZNF384	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.521418460552319	0.5170843702269385	0.15858414158584141	0.17718228177182282	0.7735851414858513	0.7875943174913278
ZN449.H12CORE.1.S.C	ZNF449	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5213396720260682	0.5165753665641175	0.1553844615538446	0.17488251174882513	0.7720021812251764	0.7875943174913278
ZN662.H12CORE.0.P.C	ZNF662	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5212755728860637	0.5087126869269912	0.16228377162283772	0.30586941305869414	0.7841607143633463	0.9212750095958147
TEAD3.H12CORE.0.PS.A	TEAD3	TEA domain factors	TEF1-related	0.5212208215373112	0.5300664933716778	0.1556844315568443	0.052094790520947905	0.7720021812251764	0.4818768123187681
ZN248.H12CORE.0.P.B	ZNF248	C2H2 zinc finger factors	Multiple dispersed zinc fingers	0.5211700763848065	0.5175646916669985	0.16448355164483552	0.16398360163983602	0.7911658834116588	0.7662544425169133
ZN791.H12CORE.0.P.C	ZNF791	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5211500454035551	0.515701703263742	0.15828417158284172	0.19268073192680732	0.7735851414858513	0.8056639422762926
GMEB2.H12CORE.2.SM.B	GMEB2	SAND domain factors	GMEB	0.5211206666310555	0.5292921591526415	0.16518348165183483	0.0608939106089391	0.7918929037328826	0.5108715872598787
ZN558.H12CORE.0.P.B	ZNF558	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5210311949148012	0.5142895540106542	0.16248375162483752	0.2096790320967903	0.7841607143633463	0.8404634536546346
TF7L1.H12CORE.0.PM.A	TCF7L1	High-mobility group (HMG) domain factors	TCF7-related	0.5210018161423003	0.5027924467050165	0.1665833416658334	0.42405759424057593	0.7933325479333254	1.0
FOXP2.H12CORE.0.P.B	FOXP2	Fork head/winged helix factors	FOX	0.520985791357299	0.534531708533859	0.1690830916908309	0.0458954104589541	0.7996606183537491	0.480951904809519
CEBPG.H12CORE.1.SM.B	CEBPG	Basic leucine zipper factors (bZIP)	C/EBP-related	0.5209644249772977	0.5354078659981452	0.1665833416658334	0.032896710328967106	0.7933325479333254	0.42383886611338867
FOSB.H12CORE.1.M.C	FOSB	Basic leucine zipper factors (bZIP)	Fos-related	0.5208816302547924	0.5118324274598706	0.17268273172682733	0.2608739126087391	0.803810264134877	0.8815209388152094
ZN510.H12CORE.1.P.C	ZNF510	C2H2 zinc finger factors	Multiple dispersed zinc fingers	0.5207360717910369	0.5092573178812366	0.17028297170282972	0.2960703929607039	0.7996606183537491	0.9212750095958147
FOXE1.H12CORE.1.S.C	FOXE1	Fork head/winged helix factors	FOX	0.5206292398910306	0.5140612746851342	0.17228277172282772	0.19978002199780023	0.803810264134877	0.8260245608676956
BCL6B.H12CORE.0.PSM.A	BCL6B	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5204569734522728	0.526783730951937	0.17068293170682933	0.07589241075892411	0.7996606183537491	0.5594746647784202
MAFK.H12CORE.1.P.B	MAFK	Basic leucine zipper factors (bZIP)	Maf-related	0.52043560707227	0.5444445972486537	0.1772822717728227	0.0108989101089891	0.8147080196438954	0.2859477688594777
PPARD.H12CORE.0.PSM.A	PPARD	Nuclear receptors with C4 zinc fingers	Thyroid hormone receptor-related	0.52041958228727	0.5013080173737889	0.17018298170182983	0.45725427457254275	0.7996606183537491	1.0
MYCN.H12CORE.1.M.C	MYCN	Basic helix-loop-helix factors (bHLH)	bHLH-ZIP	0.5203100795897645	0.5102270440684873	0.1745825417458254	0.274972502749725	0.8100405393544247	0.9017848215178482
ZN680.H12CORE.0.P.B	ZNF680	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5201137759735065	0.5166604040523943	0.17578242175782421	0.1807819218078192	0.812993700629937	0.7875943174913278
KLF14.H12CORE.1.P.C	KLF14	C2H2 zinc finger factors	Three-zinc finger Kruppel-related	0.5199602051172464	0.5177421509967792	0.17638236176382363	0.1630836916308369	0.8131621342658066	0.7662544425169133
ZNF77.H12CORE.0.P.C	ZNF77	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5199495219272483	0.5057815901319161	0.18248175182481752	0.3705629437056294	0.8331039961019377	0.9883961696251815
ZNF79.H12CORE.0.P.C	ZNF79	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5196957961647334	0.5236201046715394	0.1855814418558144	0.10258974102589741	0.8331039961019377	0.6351031563510315
EGR1.H12CORE.0.PS.A	EGR1	C2H2 zinc finger factors	Three-zinc finger Kruppel-related	0.5196771005822335	0.5111440994282109	0.18588141185881413	0.26417358264173585	0.8331039961019377	0.8865173947721507
ZFP37.H12CORE.0.P.C	ZFP37	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5195515730997287	0.5032876431648442	0.18518148185181482	0.415958404159584	0.8331039961019377	1.0
BACH2.H12CORE.1.SM.B	BACH2	Basic leucine zipper factors (bZIP)	Jun-related	0.5195502377009784	0.5272358404904758	0.18418158184181582	0.07139286071392861	0.8331039961019377	0.5487456573491587
PDX1.H12CORE.0.P.B	PDX1	Homeo domain factors	HOX-related	0.5194086854334696	0.52678615708789	0.1877812218778122	0.0795920407959204	0.8363219233632191	0.5609541484875903
GMEB2.H12CORE.1.P.C	GMEB2	SAND domain factors	GMEB	0.5193325677047175	0.5222829544211479	0.18648135186481352	0.12368763123687632	0.8331039961019377	0.6891168026054537
HXC10.H12CORE.1.S.B	HOXC10	Homeo domain factors	HOX-related	0.5193232199134648	0.515396788911419	0.18958104189581043	0.2074792520747925	0.8400429895660741	0.8386346239325646
CREB5.H12CORE.1.SM.B	CREB5	Basic leucine zipper factors (bZIP)	Jun-related	0.5192965119384645	0.5399415120237827	0.1897810218978102	0.017698230176982303	0.8400429895660741	0.33111688831116887
ZSCA4.H12CORE.0.SM.B	ZSCAN4	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5192911703434633	0.5144791654005115	0.18198180181981802	0.20477952204779523	0.8331039961019377	0.8347368652965212
FOS.H12CORE.2.S.C	FOS	Basic leucine zipper factors (bZIP)	Fos-related	0.519213717215961	0.5209566611643404	0.1917808219178082	0.12788721127887212	0.8428045774809705	0.6963820599072169
ZN267.H12CORE.0.P.C	ZNF267	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5191562950697054	0.5162734138370143	0.18618138186181382	0.1817818218178182	0.8331039961019377	0.7875943174913278
SPI1.H12CORE.0.P.B	SPI1	Tryptophan cluster factors	Ets-related	0.5191015437209547	0.5376935629815159	0.19098090190980901	0.023497650234976502	0.8427689341157627	0.3723498617880147
NFE2.H12CORE.1.SM.B	NFE2	Basic leucine zipper factors (bZIP)	Jun-related	0.5189933764222009	0.5413948935617977	0.19258074192580743	0.0150984901509849	0.8428045774809705	0.3153670347250989
CREM.H12CORE.1.P.C	CREM	Basic leucine zipper factors (bZIP)	CREB-related	0.5189025693071955	0.4924244845112373	0.1855814418558144	0.6452354764523548	0.8331039961019377	1.0
PPARG.H12CORE.1.P.B	PPARG	Nuclear receptors with C4 zinc fingers	Thyroid hormone receptor-related	0.5187343090646861	0.5197587215685249	0.19508049195080493	0.1381861813818618	0.8428045774809705	0.7121523561929521
PO3F3.H12CORE.0.P.C	POU3F3	Homeo domain factors	POU	0.5186942471021829	0.5268325312136429	0.19588041195880412	0.0775922407759224	0.8428045774809705	0.5609541484875903
FOXD2.H12CORE.0.S.B	FOXD2	Fork head/winged helix factors	FOX	0.5186301479621814	0.4996450340722171	0.20717928207179281	0.49745025497450257	0.8428045774809705	1.0
ZN565.H12CORE.0.P.C	ZNF565	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5186167939746815	0.5245341154000884	0.19508049195080493	0.08809119088091191	0.8428045774809705	0.5898340721483407
ZN519.H12CORE.0.P.C	ZNF519	C2H2 zinc finger factors	Multiple dispersed zinc fingers	0.518497943485925	0.5014668161286914	0.20167983201679832	0.45035496450354967	0.8428045774809705	1.0
KLF16.H12CORE.0.SM.B	KLF16	C2H2 zinc finger factors	Three-zinc finger Kruppel-related	0.5184859248971727	0.5091394507426252	0.19928007199280073	0.3007699230076992	0.8428045774809705	0.9212750095958147
FOXL2.H12CORE.0.PSM.A	FOXL2	Fork head/winged helix factors	FOX	0.5184792479034233	0.5054363384361547	0.20657934206579343	0.38236176382361764	0.8428045774809705	0.9944005599440057
NR1H3.H12CORE.1.P.B	NR1H3	Nuclear receptors with C4 zinc fingers	Thyroid hormone receptor-related	0.5184298381496725	0.5242289686674998	0.1954804519548045	0.0948905109489051	0.8428045774809705	0.6112812825860271
ZN554.H12CORE.0.P.C	ZNF554	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5184191549596703	0.5176708617159672	0.19868013198680132	0.1703829617038296	0.8428045774809705	0.7852994955281541
FOXO3.H12CORE.0.PS.A	FOXO3	Fork head/winged helix factors	FOX	0.5184071363709202	0.5168784080853968	0.19418058194180582	0.1872812718728127	0.8428045774809705	0.792512830828354
NR2C2.H12CORE.0.SM.B	NR2C2	Nuclear receptors with C4 zinc fingers	RXR-related receptors	0.5183924469846705	0.5169965263042267	0.20387961203879612	0.1812818718128187	0.8428045774809705	0.7875943174913278
ZN222.H12CORE.0.P.C	ZNF222	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5183844345921689	0.5052727822373493	0.20107989201079893	0.37766223377662234	0.8428045774809705	0.9914405298600575
ANDR.H12CORE.2.P.B	AR	Nuclear receptors with C4 zinc fingers	Steroid hormone receptors	0.518323006249668	0.5060617363321447	0.204979502049795	0.3641635836416358	0.8428045774809705	0.9843302186635269
HXC11.H12CORE.1.S.B	HOXC11	Homeo domain factors	HOX-related	0.5183109876609143	0.5066360346086133	0.19458054194580543	0.3427657234276572	0.8428045774809705	0.9562727028640705
ETV6.H12CORE.1.P.B	ETV6	Tryptophan cluster factors	Ets-related	0.5182949628759133	0.5247976356435813	0.20467953204679531	0.09309069093090691	0.8428045774809705	0.6096390360963904
ZN793.H12CORE.0.P.B	ZNF793	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5182188451471608	0.5183241505407021	0.20327967203279673	0.15828417158284172	0.8428045774809705	0.7538087775380877
ZN557.H12CORE.0.P.C	ZNF557	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5182161743496614	0.5062700360436563	0.20087991200879912	0.34526547345265474	0.8428045774809705	0.9562727028640705
ZN816.H12CORE.1.P.C	ZNF816	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5179798087709013	0.5129780228512836	0.20177982201779823	0.23797620237976203	0.8428045774809705	0.8776519511169449
ZIC5.H12CORE.0.P.B	ZIC5	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5179624485871489	0.5287947230926816	0.19768023197680232	0.06239376062393761	0.8428045774809705	0.5123777394987774
SALL4.H12CORE.0.P.B	SALL4	C2H2 zinc finger factors	Multiple dispersed zinc fingers	0.5178636290796435	0.5199010005074419	0.2074792520747925	0.1444855514448555	0.8428045774809705	0.7174748278596798
OVOL1.H12CORE.0.SM.B	OVOL1	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5178542812883921	0.5008666615775658	0.20367963203679632	0.46885311468853114	0.8428045774809705	1.0
ATF7.H12CORE.0.PSM.A	ATF7	Basic leucine zipper factors (bZIP)	Jun-related	0.5177474493883881	0.5384110201557623	0.20537946205379462	0.020897910208979104	0.8428045774809705	0.3581677126405007
ZN223.H12CORE.0.P.C	ZNF223	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5177421077933879	0.49805120477760373	0.2094790520947905	0.526047395260474	0.8428045774809705	1.0
TBXT.H12CORE.0.PS.A	TBXT	T-Box factors	Brachyury-related	0.5176913626408833	0.5265159569117898	0.20387961203879612	0.07479252074792521	0.8428045774809705	0.5592000385453683
MAFF.H12CORE.1.PSM.A	MAFF	Basic leucine zipper factors (bZIP)	Maf-related	0.5176566422733845	0.5355936767230249	0.21087891210878912	0.029897010298970104	0.8452729727027298	0.4148210178982102
PIT1.H12CORE.1.S.B	POU1F1	Homeo domain factors	POU	0.5176419528871304	0.5199580100762888	0.21197880211978803	0.1376862313768623	0.8473280095813134	0.7121523561929521
ZN776.H12CORE.0.P.C	ZNF776	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5176312696971329	0.5040194408611978	0.20827917208279173	0.39486051394860516	0.8428045774809705	1.0
MGAP.H12CORE.1.S.B	MGA	Basic helix-loop-helix factors (bHLH)	bHLH-ZIP	0.5175765183483779	0.512055920458527	0.21707829217078292	0.252974702529747	0.8495964233363897	0.8776519511169449
FOXO1.H12CORE.0.PS.A	FOXO1	Fork head/winged helix factors	FOX	0.5175284439933757	0.5271473801312463	0.2096790320967903	0.0714928507149285	0.8428045774809705	0.5487456573491587
MEF2D.H12CORE.1.M.C	MEF2D	MADS box factors	Regulators of differentiation	0.517473692644621	0.5206958363182965	0.21557844215578442	0.1332866713328667	0.8495964233363897	0.7045152627594382
ZN454.H12CORE.0.P.B	ZNF454	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5174336306821202	0.5153882718685026	0.20367963203679632	0.19738026197380262	0.8428045774809705	0.8208061038276576
ZN100.H12CORE.1.P.B	ZNF100	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5174309598846207	0.4984511637102428	0.21337866213378662	0.5201479852014799	0.8495964233363897	1.0
MAF.H12CORE.1.PSM.A	MAF	Basic leucine zipper factors (bZIP)	Maf-related	0.5173655253458673	0.5375379075306304	0.21387861213878612	0.024697530246975304	0.8495964233363897	0.37913336325941877
CDX1.H12CORE.1.S.B	CDX1	Homeo domain factors	HOX-related	0.5173321403771146	0.5121587818065648	0.21677832216778323	0.24817518248175183	0.8495964233363897	0.8776519511169449
PBX2.H12CORE.1.P.C	PBX2	Homeo domain factors	TALE-type HD	0.5173014262058647	0.5151617311562533	0.20857914208579142	0.26207379262073793	0.8428045774809705	0.8815209388152094
FOSL2.H12CORE.0.P.B	FOSL2	Basic leucine zipper factors (bZIP)	Fos-related	0.5172773890283631	0.5388284303202328	0.20777922207779223	0.0198980101989801	0.8428045774809705	0.35015644776985716
PBX1.H12CORE.1.P.B	PBX1	Homeo domain factors	TALE-type HD	0.5172253084771112	0.5196259330361427	0.21727827217278273	0.1892810718928107	0.8495964233363897	0.7963049176131949
XBP1.H12CORE.0.PS.A	XBP1	Basic leucine zipper factors (bZIP)	XBP1-related	0.5171318305646038	0.5072210185551016	0.22507749225077492	0.3451654834516548	0.8517381246168577	0.9562727028640705
FOS.H12CORE.0.P.B	FOS	Basic leucine zipper factors (bZIP)	Fos-related	0.5171064579883535	0.543931851011156	0.2096790320967903	0.0124987501249875	0.8428045774809705	0.2980324918327839
HNF1A.H12CORE.0.PS.A	HNF1A	Homeo domain factors	POU	0.5169074835745933	0.5012553608756508	0.21957804219578042	0.4627537246275372	0.8495964233363897	1.0
ZN740.H12CORE.1.S.C	ZNF740	C2H2 zinc finger factors	Other with up to three adjacent zinc fingers	0.5169008065808448	0.525701980070259	0.21577842215778423	0.08559144085591441	0.8495964233363897	0.5898340721483407
MAFG.H12CORE.1.PSM.A	MAFG	Basic leucine zipper factors (bZIP)	Maf-related	0.5167846268895897	0.5321745946725159	0.22107789221077892	0.046495350464953504	0.8495964233363897	0.480951904809519
ZF64B.H12CORE.0.P.B	ZFP64	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5167832914908363	0.5092765722661536	0.21797820217978203	0.29657034296570345	0.8495964233363897	0.9212750095958147
ZN333.H12CORE.0.P.C	ZNF333	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5167659313070874	0.5200644890094533	0.21747825217478253	0.1386861313868613	0.8495964233363897	0.7121853650933839
KLF7.H12CORE.0.P.B	KLF7	C2H2 zinc finger factors	Three-zinc finger Kruppel-related	0.5167565835158378	0.5582903391935954	0.2211778822117788	0.1080891910808919	0.8495964233363897	0.6418629741964075
ZN860.H12CORE.0.P.C	ZNF860	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5166858073820847	0.5233258948085278	0.22297770222977703	0.10438956104389562	0.8512085299406568	0.6407257579326814
ZN343.H12CORE.0.PSM.A	ZNF343	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5166684471983337	0.5114611224455469	0.21937806219378062	0.25817418258174185	0.8495964233363897	0.8786142562214367
IRF7.H12CORE.1.SM.B	IRF7	Tryptophan cluster factors	IRF	0.516656428609581	0.5226724232759694	0.22297770222977703	0.11068893110688931	0.8512085299406568	0.6492850714928508
RARG.H12CORE.2.SM.B	RARG	Nuclear receptors with C4 zinc fingers	Thyroid hormone receptor-related	0.5165522675070795	0.5138767537805988	0.22517748225177484	0.21957804219578042	0.8517381246168577	0.8633545364809568
ZN140.H12CORE.0.P.B	ZNF140	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5164708081833234	0.5292750172983729	0.22967703229677033	0.058694130586941305	0.8603027197280272	0.5011575765500373
PO2F3.H12CORE.0.PS.A	POU2F3	Homeo domain factors	POU	0.5164280754233205	0.5118075905464384	0.2211778822117788	0.2516748325167483	0.8495964233363897	0.8776519511169449
PO4F2.H12CORE.0.S.B	POU4F2	Homeo domain factors	POU	0.5163506222958176	0.5108969158318623	0.22137786221377861	0.261973802619738	0.8495964233363897	0.8815209388152094
ZN621.H12CORE.0.P.C	ZNF621	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5162678275733134	0.523653287076156	0.2348765123487651	0.10728927107289271	0.8603027197280272	0.6418629741964075
SOX9.H12CORE.1.PS.A	SOX9	High-mobility group (HMG) domain factors	SOX-related	0.5162678275733112	0.5132979927980447	0.2343765623437656	0.22807719228077192	0.8603027197280272	0.8753068842051965
HXA9.H12CORE.0.P.B	HOXA9	Homeo domain factors	HOX-related	0.5162451257945643	0.5200811011694901	0.2248775122487751	0.13998600139986	0.8517381246168577	0.7127910448391781
ZIC1.H12CORE.2.S.B	ZIC1	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5162010576358079	0.5180452870142782	0.22547745225477453	0.1558844115588441	0.8517381246168577	0.7448384300642783
ATF1.H12CORE.1.P.B	ATF1	Basic leucine zipper factors (bZIP)	CREB-related	0.5161783558570585	0.516687584269052	0.23117688231176883	0.17838216178382163	0.8603027197280272	0.7875943174913278
CDX4.H12CORE.1.M.C	CDX4	Homeo domain factors	HOX-related	0.5161249399070561	0.5019735180740268	0.22817718228177183	0.43485651434856515	0.8596858329832814	1.0
IRF9.H12CORE.0.PSM.A	IRF9	Tryptophan cluster factors	IRF	0.5160982319320538	0.5167672980374057	0.23537646235376464	0.1837816218378162	0.8603027197280272	0.7875943174913278
HXB9.H12CORE.1.M.C	HOXB9	Homeo domain factors	HOX-related	0.516043480583299	0.5041163443853766	0.23347665233476653	0.40545945405459455	0.8603027197280272	1.0
ZN701.H12CORE.0.P.B	ZNF701	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.515833822979543	0.5000172519778434	0.2333766623337666	0.49135086491350866	0.8603027197280272	1.0
ZN100.H12CORE.0.P.B	ZNF100	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5158057796057895	0.5003923875227412	0.23447655234476553	0.47985201479852013	0.8603027197280272	1.0
ZN112.H12CORE.0.P.C	ZNF112	C2H2 zinc finger factors	Multiple dispersed zinc fingers	0.5157670530420394	0.4997081047974236	0.23257674232576742	0.48265173482651735	0.8603027197280272	1.0
ATF4.H12CORE.0.P.B	ATF4	Basic leucine zipper factors (bZIP)	ATF4-related	0.5157229848832873	0.5111529732145874	0.2298770122987701	0.267973202679732	0.8603027197280272	0.8971089002210889
ZN799.H12CORE.0.P.C	ZNF799	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.515625500774531	0.5013925078887638	0.23807619238076191	0.4477552244775522	0.8603027197280272	1.0
MYT1L.H12CORE.0.P.C	MYT1L	C2HC zinc finger factors	MYT	0.5155881096095294	0.5312911064200652	0.24317568243175683	0.07599240075992401	0.8618517710272768	0.5594746647784202
