motif_id	tf_name	tf_class	tf_family	auc_roc	auc_prc	p_value_roc	p_value_prc	p_value_roc_adj	p_value_prc_adj
CEBPB.H12CORE.1.SM.B	CEBPB	Basic leucine zipper factors (bZIP)	C/EBP-related	0.5055054322153997	0.5141110335860529	0.40995900409959	0.24327567243275672	0.7426090515164293	0.5899946139839797
ZN189.H12CORE.1.P.B	ZNF189	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5054841757203589	0.49555543054331874	0.4146585341465853	0.5645435456454354	0.7470065727509646	0.8961895889618958
HXA1.H12CORE.0.SM.B	HOXA1	Homeo domain factors	HOX-related	0.5052432687765732	0.4962073135644785	0.40985901409859016	0.5511448855114488	0.7426090515164293	0.8851333998969402
TBX19.H12CORE.0.PS.A	TBX19	T-Box factors	Brachyury-related	0.5051700519603229	0.4886051223580096	0.42415758424157585	0.6955304469553044	0.7528405831003615	0.9848018125016766
SPI1.H12CORE.0.P.B	SPI1	Tryptophan cluster factors	Ets-related	0.5051676901275408	0.522835479666394	0.4176582341765823	0.13908609139086092	0.7496030247721496	0.4546295370462954
SOX9.H12CORE.1.PS.A	SOX9	High-mobility group (HMG) domain factors	SOX-related	0.5050283419933881	0.49490108574296543	0.41375862413758624	0.5718428157184282	0.7463171182881712	0.9037997624114916
SOX18.H12CORE.0.SM.B	SOX18	High-mobility group (HMG) domain factors	SOX-related	0.5050118091639124	0.5007209281296284	0.4176582341765823	0.47225277472252775	0.7496030247721496	0.8169846488405051
PRRX2.H12CORE.0.SM.B	PRRX2	Homeo domain factors	Paired-related HD	0.5049480396787934	0.49613313441392015	0.4223577642235776	0.5567443255674432	0.7528405831003615	0.8916560064304335
OLIG1.H12CORE.0.S.B	OLIG1	Basic helix-loop-helix factors (bHLH)	Tal-related	0.5047449220595194	0.5042515680710847	0.42415758424157585	0.41155884411558846	0.7528405831003615	0.7584666820674255
HMX2.H12CORE.0.SM.B	HMX2	Homeo domain factors	NK-related	0.5047213037316977	0.5165342039964764	0.42175782421757824	0.21107889211078892	0.7528405831003615	0.5596691706976091
MGAP.H12CORE.1.S.B	MGA	Basic helix-loop-helix factors (bHLH)	bHLH-ZIP	0.5046291922531893	0.5114083061957385	0.42325767423257676	0.28247175282471754	0.7528405831003615	0.6331170592368893
Z780A.H12CORE.0.P.C	ZNF780A	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.50450401511573	0.49282496646655555	0.4326567343265673	0.6180381961803819	0.7641660558546348	0.9361187441465277
HXD1.H12CORE.0.SM.B	HOXD1	Homeo domain factors	HOX-related	0.5044780349551272	0.5059610107591833	0.42205779422057793	0.37246275372462756	0.7528405831003615	0.7233671794110911
NFKB1.H12CORE.0.PS.A	NFKB1	Rel homology region (RHR) factors	NFkappaB-related	0.5044756731223448	0.5265265335483431	0.41915808419158085	0.10188981101889812	0.7513603919111194	0.40727700083177276
ZN524.H12CORE.0.S.B	ZNF524	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	0.5044496929617387	0.5076909557402723	0.42675732426757323	0.33666633336666335	0.7546701212231718	0.690976653042911
