id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000004975,1377.647179810041,-0.10869716940445753,0.08890098870222389,-1.2226767214990313,0.22145182262600582,0.9864563041460703
ENSG00000005001,1.7519968862914486,2.1249037887653586,1.8702714253955068,1.1361472778294759,0.25589493128131247,
ENSG00000005007,5305.371377212645,-0.010597526177875861,0.07681077023855162,-0.13796927364434788,0.8902647013494628,0.9995872145349116
ENSG00000005020,606.684113595361,-0.07162675702605455,0.10850815275770224,-0.6601048419467288,0.5091865516988394,0.9995872145349116
ENSG00000005022,11926.279438392807,-0.011553104956137771,0.06966745752018703,-0.16583215991182268,0.8682890365708441,0.9995872145349116
ENSG00000005059,196.5395373680376,0.17325850569683718,0.1685812172161731,1.027745015476228,0.30406978675476315,0.9995872145349116
ENSG00000005075,1291.7753147169287,-0.2867789707107275,0.10237549680194011,-2.8012461933693182,0.00509056667889765,0.17226226255380814
ENSG00000005100,1312.2190905457514,0.00800975589389368,0.08515856650143229,0.09405696012695286,0.9250639095973079,0.9995872145349116
ENSG00000005156,944.0984040972517,-0.0860232671599669,0.09834868912349114,-0.874676296416642,0.38175006100362796,0.9995872145349116
ENSG00000005175,2002.3112850891932,0.033810981931935165,0.0842103463887245,0.4015062683136326,0.6880474240642103,0.9995872145349116
ENSG00000005187,5237.62540225933,-0.11445174849073507,0.0702477371748228,-1.629258864323323,0.10325823039230063,0.8451640487852284
ENSG00000005189,1051.9820549319982,-0.17416057942583096,0.08680936910822917,-2.0062417365192124,0.04483046290389884,0.6191647170786532
ENSG00000005194,2879.1386368991275,-0.057109610838354204,0.08369414919443055,-0.6823608506453946,0.49501080441697076,0.9995872145349116
ENSG00000005206,826.4373030311267,-0.04622372062989815,0.1085060155005182,-0.4260014563863272,0.6701067847795801,0.9995872145349116
ENSG00000005238,313.59575248942684,-0.14499960606355589,0.12906343118191949,-1.1234755246757215,0.26123558973390104,0.9995872145349116
ENSG00000005243,6.300277332969664,1.1478652563330545,0.8754917625050996,1.3111091451604244,0.18982089150399406,0.9588495195419889
ENSG00000005249,6719.728824239694,-0.033483052560088,0.09566734574115865,-0.3499945807076228,0.7263427647269223,0.9995872145349116
ENSG00000005302,850.1840507005686,0.039939455156491555,0.09115945984375597,0.43812737838669014,0.6612939486541485,0.9995872145349116
ENSG00000005339,2026.1861142733167,0.3351942933842446,0.0805960013259553,4.158944462128023,3.197216177153816e-05,0.0022567131866726036
ENSG00000005379,23.351468209514135,-1.3529683573781268,0.4617546360460717,-2.9300590654884817,0.0033889757967047918,0.12385576878357113
ENSG00000005381,17.853975764725202,1.1741719170196523,0.5913339546873654,1.9856324970218049,0.0470741453343613,0.6327518436007437
ENSG00000005436,652.7059433044736,0.06438569877986582,0.11716732332983552,0.5495192426527902,0.5826491627188823,0.9995872145349116
ENSG00000005448,133.07216412730443,-0.12356575765151051,0.20841204917290768,-0.5928916209110108,0.5532536859671009,0.9995872145349116
ENSG00000005469,142.2760476130576,0.17096155915363107,0.20743057880427865,0.8241868683929289,0.4098333872543486,0.9995872145349116
ENSG00000005471,27.544989064308467,0.18287450532759264,0.42238799716659936,0.4329538399630774,0.6650483047883817,0.9995872145349116
ENSG00000005483,1972.1178518517536,0.02400584761009541,0.11202556541380114,0.21428901091837715,0.8303216870267008,0.9995872145349116
ENSG00000005486,1198.0766747938212,-0.055679768204378685,0.09895016545308713,-0.5627051551599153,0.5736356732977412,0.9995872145349116
ENSG00000005700,1346.7035938707504,-0.00023734405019013296,0.11647859643785106,-0.0020376623469769532,0.9983741817983024,0.9996133294946246
ENSG00000005801,1155.371713169235,0.04166228987438207,0.08820171706701103,0.47235236750242915,0.6366752973536131,0.9995872145349116
ENSG00000005810,1023.4194471567697,0.0848426761441568,0.11705404014148786,0.724816298878741,0.46856473531769416,0.9995872145349116
ENSG00000005812,407.9271687349289,0.0844059415461035,0.1415697489219671,0.5962145316272887,0.551031919044786,0.9995872145349116
ENSG00000005844,13.007987865914103,-0.30354835441777483,0.5862959539564321,-0.5177391253843304,0.6046402961610116,0.9995872145349116
ENSG00000005882,47.74260766413092,0.5151188110693551,0.32023411089841136,1.6085694607117211,0.10771051646817686,0.8545138224002107
ENSG00000005884,11.080979340587847,1.2365587398846616,0.639612925206018,1.933292294689587,0.053200200493576315,0.674890612413812
ENSG00000005889,593.8881418994733,-0.04098594437422417,0.11391727887812776,-0.3597868978074187,0.71900650201552,0.9995872145349116
ENSG00000005893,4242.280097944281,0.22814403169868402,0.08751804186172876,2.6068228544136383,0.009138662539263473,0.2584934303154649
ENSG00000005961,142.7721833708616,-0.19203743078487642,0.19625654811785412,-0.9785020302586589,0.3278260876844449,0.9995872145349116
ENSG00000006007,1168.4115961814568,0.16040251379866308,0.08702796600769165,1.8431145889872513,0.06531228170951778,0.7292096300032107
ENSG00000006015,281.4590926203932,-0.18820873411097735,0.1370147520747101,-1.373638467837045,0.16955394830486192,0.9428169549407213
ENSG00000006016,58.0786946540238,-0.5508041760843302,0.28493406021578715,-1.9330934871990852,0.05322468225104671,0.674890612413812
ENSG00000006025,560.1332572963787,0.03460763634028877,0.11694303721072011,0.29593584334507345,0.7672790773621703,0.9995872145349116
ENSG00000006042,2380.4861736923217,0.2696311692288102,0.07495345862277203,3.5973145760466885,0.0003215195456876721,0.018010662479419615
ENSG00000006047,2.866209003665549,-0.38759184634453603,1.2817768740914173,-0.30238636238407646,0.7623575496898986,
ENSG00000006062,204.05671958389027,0.4258822335627056,0.1701177732954997,2.5034552552186025,0.012298723051050252,0.3131034044854063
ENSG00000006118,11.3971254281618,-0.47330581901770846,0.6605773460432158,-0.7165032556032344,0.47368065797799763,0.9995872145349116
ENSG00000006125,11473.61188006322,-0.014657902747991468,0.06445852846254195,-0.2274005177842285,0.8201123176997897,0.9995872145349116
ENSG00000006194,1428.2541502828992,0.048229510288111725,0.09065531903286761,0.5320097133034835,0.594719268092219,0.9995872145349116
ENSG00000006282,68.40144904884876,-0.019609145425405407,0.26474191200141334,-0.07406891216114177,0.9409555517927666,0.9995872145349116
ENSG00000006327,265.9277703284374,0.1687509338659915,0.14405897474032345,1.1714017413366786,0.24143733266451928,0.996228609618028
ENSG00000006432,45.319487892857154,0.25891432936429937,0.32228833781603494,0.8033623900846513,0.4217653065982274,0.9995872145349116
ENSG00000006451,1816.2168148969683,-0.0303983131184885,0.08360089846025089,-0.3636122778386379,0.7161475571220759,0.9995872145349116
ENSG00000006453,507.0646415136075,-0.10556030318486127,0.11136453498004918,-0.9478807881142077,0.34319014642635803,0.9995872145349116
ENSG00000006459,482.79236938380706,-0.0021117049178687817,0.13353150204841865,-0.015814282663450273,0.9873825539442637,0.9995872145349116
ENSG00000006468,314.653914966206,-0.07431808812785287,0.148342981875074,-0.5009882313842076,0.6163794054402034,0.9995872145349116
ENSG00000006530,1903.1833520455375,0.03657346875686822,0.07473468941389365,0.48937741019191255,0.6245745259654347,0.9995872145349116
ENSG00000006534,23.02319326853608,0.16684190043470032,0.4763796619382962,0.3502288484689986,0.7261669581704613,0.9995872145349116
ENSG00000006576,879.4512310038095,0.027021090656522848,0.10110204230494407,0.267265527386893,0.7892647267856561,0.9995872145349116
ENSG00000006606,249.3131693832174,0.24147342162530047,0.15075292736090345,1.6017826376745015,0.10920368372898143,0.8556302034487926
ENSG00000006607,800.4243576953019,0.004308481637671408,0.11547949648406391,0.037309494489058286,0.9702382352573315,0.9995872145349116
ENSG00000006625,1315.7725885479422,-0.07297806438966781,0.08292208681239185,-0.8800799303902949,0.37881601055032177,0.9995872145349116
ENSG00000006634,2768.6044646718237,0.005021941081412039,0.08438184623030029,0.05951447267112216,0.9525423383854175,0.9995872145349116
ENSG00000006638,232.88023945186342,0.1886342311065093,0.14479701079047635,1.3027494840999592,0.19266030204785922,0.9601488871148766
ENSG00000006652,668.4233131384764,-0.06491321058266365,0.10592795733187284,-0.6128052708435623,0.5400051052933509,0.9995872145349116
ENSG00000006695,730.6089369416909,-0.009385251878681045,0.10236144587795705,-0.0916873711404081,0.9269464314944095,0.9995872145349116
ENSG00000006704,1106.7202895426665,0.01449902138633523,0.09614695353844398,0.1508006322897985,0.8801329874754104,0.9995872145349116
ENSG00000006712,1299.3295145742607,-0.10463658026554148,0.10597027139874923,-0.987414478460763,0.32343948941736433,0.9995872145349116
ENSG00000006715,1315.5771482167304,0.03888215366580638,0.08949163246770897,0.434478091343748,0.6639413008726831,0.9995872145349116
ENSG00000006740,11.075439777167267,0.8605769193907676,0.6526814960271144,1.3185250763643779,0.1873279362607655,0.9579596570177724
ENSG00000006744,2838.3916673193726,-0.02876932055832239,0.08332394108315269,-0.34527076113229205,0.7298908258699971,0.9995872145349116
ENSG00000006747,1413.7634899896145,-0.05574211073986825,0.08706839640492627,-0.6402106050125256,0.5220356891294201,0.9995872145349116
ENSG00000006756,52.95841620608012,0.28122457687579533,0.29001034325428937,0.9697053343687455,0.33219339076472365,0.9995872145349116
ENSG00000006757,520.7816239754701,-0.15429079086310285,0.11950641706071559,-1.2910669958811916,0.19668044724683176,0.962817871120147
ENSG00000006788,13.86813291063333,0.1835649816484539,0.5495859645791146,0.33400594898567343,0.7383750695766702,0.9995872145349116
ENSG00000006831,2883.3240612408044,0.06950613495548787,0.07531107501558833,0.9229204992904573,0.35604863695001676,0.9995872145349116
ENSG00000006837,15.261363316703346,-0.614293141816966,0.5297955766413306,-1.1594908845998917,0.2462561499712398,0.996228609618028
ENSG00000007038,1552.2606893021136,0.04596998694094152,0.10530312526077845,0.43654912261244777,0.6624383669709265,0.9995872145349116
ENSG00000007047,723.8928917042587,0.02639190643041428,0.10563435343209265,0.24984207857513316,0.8027094774043849,0.9995872145349116
ENSG00000007080,1658.2142003538358,-0.24065719556627077,0.11361311143817047,-2.118216749105046,0.03415671533542251,0.55232877031252
ENSG00000007168,2615.4934556634403,0.009383261964506475,0.07549254490607522,0.12429388857112647,0.9010825859937597,0.9995872145349116
ENSG00000007174,2.697704637478959,1.2640023349471583,1.3726749654875752,0.9208314908680393,0.357138411085115,
ENSG00000007202,8282.790071337406,0.04835592253696895,0.0713570345525273,0.6776616046365158,0.49798627614376834,0.9995872145349116
ENSG00000007237,6.554343624710344,-1.8011943131129893,0.8516280299280683,-2.11500120923113,0.03442984425246151,0.5525415091236623
ENSG00000007255,218.21471072150123,-0.09008762016408142,0.17453198426719277,-0.5161668249079515,0.6057378986010973,0.9995872145349116
ENSG00000007264,891.3005060304446,-0.07068690737370058,0.10112132792375775,-0.6990306478866283,0.4845328778033601,0.9995872145349116
ENSG00000007312,16.39452748727943,-0.22873035423980734,0.5182200369079788,-0.44137690160448845,0.6589401614586665,0.9995872145349116
ENSG00000007314,31.225311901859854,0.8561406042917502,0.38363374160513203,2.2316613776192864,0.025637351716974625,0.4755633951530697
ENSG00000007341,396.1267649984652,0.1974789781211356,0.1322751498369495,1.492940876381999,0.13545266395852357,0.8989767289794407
ENSG00000007350,25.051243710047842,-0.6588431650001954,0.41162698620765253,-1.6005830207347733,0.10946930542013701,0.8556302034487926
ENSG00000007372,16.8262515333377,0.020347627126479872,0.5159679913482051,0.03943583219825764,0.9685429121556495,0.9995872145349116
ENSG00000007376,1589.7369590300284,-0.046895939790280984,0.11038229495700855,-0.42485019729428447,0.6709458819528719,0.9995872145349116
ENSG00000007384,221.92809240762733,0.0881116689307824,0.15950991989065788,0.5523899014630682,0.5806812479444182,0.9995872145349116
ENSG00000007392,536.3378112015528,-0.16752017970785635,0.11140629475858528,-1.5036868434666864,0.13266201839123734,0.8942847152860989
ENSG00000007402,25.49205028351989,-0.27117085307777494,0.4111313919150926,-0.6595722399465364,0.5095283735230691,0.9995872145349116
ENSG00000007516,149.17023199617842,0.030123291683154935,0.17793434926578858,0.1692944156507882,0.8655650682501247,0.9995872145349116
ENSG00000007520,1054.4302311330007,-0.1872459852565034,0.10638044367547712,-1.760154204918657,0.07838166425895118,0.7746864316310806
ENSG00000007541,978.5554122490654,0.032807909891337646,0.11652287462879647,0.2815576769441438,0.7782826965942853,0.9995872145349116
ENSG00000007545,468.10810995527095,-0.14976963450468506,0.11330643984091705,-1.3218104347375361,0.1862312827609044,0.9579596570177724
ENSG00000007866,524.8195489407898,-0.018908085063752578,0.1109404417093892,-0.17043455724903908,0.8646683969372639,0.9995872145349116
ENSG00000007923,3349.29780020229,0.031077540793604065,0.08064925681260589,0.3853419364522463,0.6999840950994439,0.9995872145349116
ENSG00000007944,1662.621721689566,0.09012547474904199,0.08782525098489435,1.0261909159194236,0.3048016024101302,0.9995872145349116
ENSG00000007952,18.023188573104456,0.26940719613011604,0.5011656836383769,0.5375611398096255,0.5908800645771242,0.9995872145349116
ENSG00000007968,1137.8205167252447,0.04824292784097509,0.09278352227137256,0.5199514596985717,0.6030974073841266,0.9995872145349116
ENSG00000008018,7716.541552002726,-0.03488036178474506,0.07815421738754406,-0.4463017217840398,0.6553793127037724,0.9995872145349116
ENSG00000008056,14.142734238436484,0.41471809943025134,0.5704773246431317,0.7269668425290747,0.46724626799767344,0.9995872145349116
ENSG00000008083,1744.390155798195,0.16598024226271363,0.08050841221910757,2.061650921781817,0.03924098224396909,0.5888737836569089
ENSG00000008086,6.830959031253909,0.5830400596200951,0.8255143925515892,0.7062748570839229,0.4800172261223299,0.9995872145349116
ENSG00000008128,328.5861442786539,0.05761567605686833,0.1436335526262818,0.4011296455694985,0.6883246754428753,0.9995872145349116
ENSG00000008130,3584.971703499618,0.11413175799691358,0.08589950400316707,1.3286660886040227,0.18395815762384338,0.9571061493286029
ENSG00000008196,1.8791268939380663,3.192403306997832,1.9297368533572008,1.6543205367322211,0.09806240242660444,
ENSG00000008226,4.247295477187633,1.2409368195457773,1.1744269021715905,1.0566318067571558,0.29067965845448474,
ENSG00000008256,956.5069635820137,-0.020575274577640953,0.08984550797673826,-0.22900727082502623,0.8188632649867071,0.9995872145349116
ENSG00000008277,17.558559638557963,0.04508669267102241,0.4923950783270743,0.0915660912456836,0.9270427934981328,0.9995872145349116
ENSG00000008282,3575.9060562915215,0.09761588074065221,0.07480800764887817,1.304885450215784,0.1919318563208936,0.9597058349949678
ENSG00000008283,1297.4483972012904,0.054250248949800364,0.0951963968342854,0.5698771251209994,0.568761040728911,0.9995872145349116
ENSG00000008294,3502.1924870496437,0.014499417999643091,0.09352197331103326,0.15503755413095546,0.8767917113180156,0.9995872145349116
ENSG00000008300,181.43398850050025,0.1242963502665322,0.16814901520787773,0.7392035577066464,0.4597834008303492,0.9995872145349116
ENSG00000008311,4.076436892495607,-1.1685465155332275,1.078383445363773,-1.0836094717116502,0.2785379894370107,
ENSG00000008323,20.20737442156581,0.27883379820079796,0.47661262775309887,0.5850323343619908,0.5585259753875376,0.9995872145349116
ENSG00000008324,839.8155554461217,6.936338687457988e-05,0.09362764127368553,0.0007408430451838667,0.9994088928263409,0.99977571074923
ENSG00000008382,204.82822425981374,-0.22439245225807514,0.15688342269031644,-1.4303133397402965,0.15262710786277886,0.9189316325229631
ENSG00000008394,579.8319121530799,-0.055747099312832546,0.10390357496666867,-0.536527249718941,0.591594208229738,0.9995872145349116
ENSG00000008405,1095.7758280714477,-0.03816655158191061,0.08697059821024809,-0.43884430333162056,0.6607743561442596,0.9995872145349116
ENSG00000008441,732.9345898804617,0.12743460406620907,0.09872553860326481,1.290796746911795,0.19677416613442367,0.9628527034355048
ENSG00000008513,534.8956468817307,0.1882213821030532,0.11149971522441855,1.6880884558692804,0.09139425013673551,0.81560628220199
ENSG00000008516,3.7913799515892186,0.6044185425724768,1.0425639964123203,0.5797423895822288,0.5620883529065007,
ENSG00000008517,5.094620281246139,1.461409038092216,1.0827289375034703,1.3497459867119623,0.1770974758384779,
ENSG00000008710,1154.306698769307,0.22222738952166637,0.092807963496958,2.3944862180813873,0.016643668930543296,0.37261445830424017
ENSG00000008735,48.60396828819543,0.7061008296949185,0.29898766342023114,2.3616386763840636,0.01819436563113216,0.39475532608126584
ENSG00000008838,4006.3226650023867,-0.03561349078989482,0.08279282984974407,-0.43015187250547776,0.6670851686070649,0.9995872145349116
ENSG00000008853,83.59411549340668,-0.3376053859688228,0.25700032315215815,-1.3136379823497033,0.18896806040344838,0.9588495195419889
ENSG00000008869,562.1088449787643,-0.30444213896385053,0.11002815440148918,-2.7669476109991904,0.0056583847358988,0.18701700826457404
ENSG00000008952,2516.001061408055,0.2748065066749344,0.08859668341920367,3.101769683348768,0.001923675619917116,0.08029636864253017
ENSG00000008988,21232.914167331386,-0.20842008707307974,0.07305617524665191,-2.8528743308750126,0.004332575138548805,0.15192650475175618
ENSG00000009307,15631.719799212746,-0.18578469059912323,0.0711308694520988,-2.6118714986920692,0.009004809363096593,0.25621642696450964
ENSG00000009335,3779.7871366220747,0.055797008068427786,0.07353912766245463,0.7587390528282664,0.4480086705748966,0.9995872145349116
ENSG00000009413,638.630479949522,0.19027574579759293,0.12935777852040348,1.4709262015316764,0.14131107587701272,0.9055549821788256
ENSG00000009694,161.0060083223025,0.09119007503777575,0.21251435323825502,0.42910078142129227,0.6678498836341691,0.9995872145349116
ENSG00000009724,27.84469857756613,-0.2559746507638477,0.3848918936076551,-0.665055967701879,0.5060146964968048,0.9995872145349116
ENSG00000009780,345.9294299892179,0.19708275207750464,0.14400071331808786,1.3686234431503275,0.17111701209769403,0.9443591882411665
ENSG00000009790,5.856665845664092,0.16728967577541715,0.955675712660637,0.17504857930278087,0.8610414620730521,
ENSG00000009830,354.04853764778136,-0.1831108057089831,0.12298371602416712,-1.4889028533907744,0.13651295208450356,0.9021776074867137
ENSG00000009844,2213.1941996679357,-0.06877906240993814,0.07823622282391053,-0.8791204371502186,0.37933597771628125,0.9995872145349116
ENSG00000009950,72.64366582585312,-0.049379010553240316,0.254936138808555,-0.19369168601993153,0.8464173021596417,0.9995872145349116
ENSG00000009954,7114.873102417109,0.02954516145374083,0.06945136245197586,0.42540794608846844,0.6705393144620377,0.9995872145349116
ENSG00000010017,2886.7334170629533,0.007370238296754959,0.0869068325437992,0.0848062008592997,0.9324154637303079,0.9995872145349116
ENSG00000010030,9.530824563212551,4.156772562915331,1.018059531775105,4.0830348650314345,4.445135090963147e-05,0.0030084235269950584
ENSG00000010072,800.5184932695024,0.049821550721007545,0.10808772550009478,0.46093624868592364,0.6448443441624739,0.9995872145349116
ENSG00000010165,2996.3614968269962,-0.09057935382534625,0.08126362212280908,-1.114635939909974,0.2650064626073696,0.9995872145349116
ENSG00000010219,110.88093688742873,0.11532103209441841,0.21975194544051344,0.5247782078254031,0.5997373824091314,0.9995872145349116
ENSG00000010244,5773.431002756052,-0.029203710637501025,0.06704552033139466,-0.435580341432985,0.6631412364106574,0.9995872145349116
ENSG00000010256,5316.691509792024,-0.14392963281999366,0.08899578979852828,-1.6172633912888068,0.10582143797625096,0.8507710260920427
ENSG00000010270,1361.4236802409084,0.055611722483557426,0.08759599715641857,0.6348660245770431,0.525515797499988,0.9995872145349116
ENSG00000010278,29.829256856969412,-0.11634541078144889,0.40289952234828896,-0.2887702872004732,0.7727571712585815,0.9995872145349116
ENSG00000010292,3833.7177302255664,-0.140133324485944,0.06968256255802371,-2.0110242697985874,0.04432289326115518,0.6191647170786532
ENSG00000010295,5.274394993608815,-0.9454630720535663,1.0346793048109524,-0.9137740241420147,0.36083559827014033,
ENSG00000010310,156.8530052397135,0.1981851034725875,0.1820624818812182,1.0885554312166745,0.27634997984963827,0.9995872145349116
ENSG00000010318,157.418760868492,-0.10261413684994405,0.17900726810418646,-0.573240058555724,0.5664821646871927,0.9995872145349116
ENSG00000010319,5.315183075698186,0.7503505912911266,0.9507707433023059,0.7892024408375659,0.42999369562594114,
ENSG00000010322,1343.3203486919335,0.0027839559919151328,0.09427733418939736,0.029529430545016645,0.976442346990825,0.9995872145349116
ENSG00000010327,86.88938402651168,-0.22229788109569187,0.23059382177578672,-0.9640235778382594,0.3350341051217348,0.9995872145349116
ENSG00000010361,110.8827611761352,-0.2085640832134686,0.20916655878605633,-0.9971196372112046,0.3187064423095489,0.9995872145349116
ENSG00000010379,3.034403051780048,0.531627570790471,1.1822351365468353,0.4496800630907404,0.6529411489433827,
ENSG00000010404,151.52622781349308,-0.019525352876968362,0.17398212326470347,-0.11222620181075557,0.9106440543589337,0.9995872145349116
ENSG00000010539,496.1872921410136,-0.13232884775387427,0.11068802470725529,-1.1955118731574987,0.23188710015101954,0.9956426881628138
