motif_id	tf_name	tf_class	tf_family	jaspar_cluster	auc_roc	auc_prc	p_value_roc	p_value_prc	p_value_roc_adj	p_value_prc_adj
MA2015.2	NAC002	GCM domain factors	NAC	cluster_20	0.5077590324821958	0.4978502689982599	0.33666333666333664	0.6603396603396603	0.7039244908097367	0.8453677195287933
MA2342.1	URI	Basic helix-loop-helix factors (bHLH)	bHLH	cluster_07	0.5077568612124371	0.5493878881137215	0.33466533466533466	0.5544455544455544	0.7039244908097367	0.8056289061981662
MA2064.1	PK07858.1	Basic helix-loop-helix factors (bHLH)	bHLH	cluster_07	0.5075462480458571	0.5189453315684249	0.34965034965034963	0.33966033966033965	0.7085029852653874	0.7142063416036019
MA0549.2	BZR2	Basic helix-loop-helix factors (bHLH)	BES/BZR	cluster_07	0.5075191071738757	0.5016335143809004	0.33766233766233766	0.44555444555444557	0.7039244908097367	0.7639506560854876
MA1424.2	ERF019	AP2/EREBP	ERF/DREB	cluster_15	0.5075039082855652	0.5047511721836149	0.3166833166833167	0.4125874125874126	0.6884027653258422	0.7459815066450137
MA0931.2	ABI5	Basic leucine zipper factors (bZIP)	Group A	cluster_07	0.5074887093972557	0.504919931255096	0.33966033966033965	0.7022977022977023	0.7042414107631498	0.8651766240190678
MA1691.2	ARF27	B3	ARF	cluster_22	0.5074431127323261	0.5024709208570093	0.3516483516483517	0.5264735264735265	0.7085029852653874	0.7953785345089693
MA1402.1	BPC6	BBR/BPC	NA	cluster_21	0.507364947021018	0.5157811475882014	0.36563436563436563	0.15184815184815184	0.7153308230231307	0.5802108339421772
MA1187.2	RVE4	Tryptophan cluster factors	MYB-related	cluster_13	0.5073432343234322	0.5257179019739978	0.35064935064935066	0.21578421578421578	0.7085029852653874	0.6238956772764602
MA1283.2	TCP14	TCP	NA	cluster_01	0.5072922094841064	0.5048958783509861	0.35564435564435565	0.3806193806193806	0.7085029852653874	0.7390811719925644
MA2365.1	VIT_17s0000g10420	Tryptophan cluster factors	Trihelix	cluster_18	0.5071934167100921	0.5213824216905233	0.3646353646353646	0.2867132867132867	0.7153308230231307	0.666958041958042
MA1833.2	Zm00001d049364	AP2/EREBP	ERF/DREB	cluster_24	0.5071206791731804	0.5194903067554609	0.34065934065934067	0.1048951048951049	0.7043985824473629	0.49404299404299407
MA1376.2	DEAR3	AP2/EREBP	ERF/DREB	cluster_24	0.5069154941809969	0.514363999386266	0.35064935064935066	0.34565434565434566	0.7085029852653874	0.7186219774775633
MA0962.2	bHLH34	Basic helix-loop-helix factors (bHLH)	bHLH	cluster_07	0.5069046378322042	0.5081280455912897	0.3826173826173826	0.46653346653346656	0.7298426573426573	0.7804651869869261
MA1220.2	TINY	AP2/EREBP	ERF/DREB	cluster_15	0.5068992096578081	0.5040453372615261	0.3356643356643357	0.33966033966033965	0.7039244908097367	0.7142063416036019
MA1001.4	ERF076	AP2/EREBP	ERF/DREB	cluster_24	0.506874240055584	0.5091110257182192	0.36363636363636365	0.2987012987012987	0.7153308230231307	0.6783008658008658
MA1373.1	GAF1	C2H2 zinc finger factors	IDD	cluster_08	0.5067656765676568	0.502634819294339	0.35064935064935066	0.4125874125874126	0.7085029852653874	0.7459815066450137
MA1183.2	RVE6	Tryptophan cluster factors	MYB-related	cluster_13	0.5062424005558451	0.5261491979849631	0.37662337662337664	0.22977022977022976	0.7238378749713763	0.6238956772764602
MA1697.2	ARF4	B3	ARF	cluster_17	0.5061848619072432	0.5030579340158623	0.35564435564435565	0.4975024975024975	0.7085029852653874	0.7826268381823938
MA1748.2	DREB1F	AP2/EREBP	ERF/DREB	cluster_15	0.5061653204794164	0.5142240143895013	0.3646353646353646	0.5904095904095904	0.7153308230231307	0.8087657405431193
MA1156.2	JKD	C2H2 zinc finger factors	IDD	cluster_08	0.5061197238144872	0.5099521705074063	0.35364635364635366	0.24375624375624375	0.7085029852653874	0.63476455285329
