motif_id	tf_name	tf_class	tf_family	jaspar_cluster	auc_roc	auc_prc	p_value_roc	p_value_prc	p_value_roc_adj	p_value_prc_adj
MA0110.4	ATHB-5	Homeo domain factors	HD-ZIP	cluster_09	0.5595061863771769	0.5810891705656813	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1740.2	BHLH49	Basic helix-loop-helix factors (bHLH)	bHLH	cluster_07	0.5589673532296482	0.5512310820076525	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1021.2	PHYPADRAFT_48267	Basic helix-loop-helix factors (bHLH)	NA	cluster_07	0.5581599157686113	0.5481447670423881	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1359.3	BPE	Basic helix-loop-helix factors (bHLH)	bHLH	cluster_07	0.5581129062062773	0.5949645716250183	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1360.3	bHLH74	Basic helix-loop-helix factors (bHLH)	bHLH	cluster_07	0.558035183053002	0.5955224626472865	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA2389.1	GBF1	Basic leucine zipper factors (bZIP)	NA	cluster_07	0.5579754311578972	0.5455626499026276	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA2393.1	PHYPA_008731	Basic helix-loop-helix factors (bHLH)	NA	cluster_07	0.55785679039421	0.5519110902443823	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA2014.2	BAM8	Basic helix-loop-helix factors (bHLH)	BES/BZR	cluster_07	0.5577038824009598	0.5387304695178852	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA2064.1	PK07858.1	Basic helix-loop-helix factors (bHLH)	bHLH	cluster_07	0.5575469638726944	0.5500875035315941	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1412.2	TSAR2	Basic helix-loop-helix factors (bHLH)	bHLH	cluster_07	0.5574079150700677	0.5359694202710485	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1745.2	BZIP63	Basic leucine zipper factors (bZIP)	Group C	cluster_07	0.557319937131056	0.5552407974113255	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA0941.2	ABF2	Basic leucine zipper factors (bZIP)	Group A	cluster_07	0.557235411298134	0.5655425697787142	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1207.2	GT-3a	Tryptophan cluster factors	Trihelix	cluster_07	0.5568991355520222	0.5415231675186305	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA0568.2	MYC3	Basic helix-loop-helix factors (bHLH)	bHLH	cluster_07	0.5568985771230959	0.5952110992413515	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA0570.3	ABF1	Basic leucine zipper factors (bZIP)	Group A	cluster_07	0.5567947601090878	0.5352375128533702	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1411.2	TSAR1	Basic helix-loop-helix factors (bHLH)	bHLH	cluster_07	0.5566862725986038	0.5387974495391217	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA0964.3	BIM1	Basic helix-loop-helix factors (bHLH)	bHLH	cluster_07	0.5564622410666602	0.5435140586464892	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA2052.2	ZAT6	C2H2 zinc finger factors	C2H2	cluster_09	0.5563876654218779	0.5799117661880557	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA0128.1	EmBP-1	Basic leucine zipper factors (bZIP)	Group G	cluster_07	0.5560530141962788	0.5538054039226481	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA2092.1	PK27149.1	Basic leucine zipper factors (bZIP)	Group S	cluster_07	0.5559599596306657	0.5535667583651442	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1074.2	UNE10	Basic helix-loop-helix factors (bHLH)	bHLH	cluster_07	0.5558335516282772	0.5502332045207033	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1333.2	BEH3	Basic helix-loop-helix factors (bHLH)	BES/BZR	cluster_07	0.555664296897369	0.5328322643390406	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA0552.2	PIF1	Basic helix-loop-helix factors (bHLH)	bHLH	cluster_07	0.5555344875551576	0.5936072991480272	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA2422.1	OsbZIP42	Basic leucine zipper factors (bZIP)	Group A	cluster_07	0.5551518622081701	0.5425113324351144	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1024.2	HAT1	Homeo domain factors	HD-ZIP	cluster_09	0.5548101544715942	0.5790112589520048	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1338.3	DPBF3	Basic leucine zipper factors (bZIP)	Group A	cluster_07	0.5541031834510103	0.5325517070745128	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA0965.3	BIM2	Basic helix-loop-helix factors (bHLH)	bHLH	cluster_07	0.5539392084117671	0.5909615021259556	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA2071.1	PK15505.1	Basic helix-loop-helix factors (bHLH)	bHLH	cluster_07	0.5533746875336326	0.5362172596989476	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA0968.3	BZIP68	Basic leucine zipper factors (bZIP)	Group G	cluster_07	0.5533228551760262	0.5377517879322142	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA2342.1	URI	Basic helix-loop-helix factors (bHLH)	bHLH	cluster_07	0.5531276588831826	0.5905796466236546	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA2086.1	PK23964.1	Basic leucine zipper factors (bZIP)	Group G	cluster_07	0.5529107853947485	0.548112398838186	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1344.2	BZIP28	Basic leucine zipper factors (bZIP)	Group B	cluster_07	0.5523582453553927	0.5385521761417574	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1349.2	BZIP16	Basic leucine zipper factors (bZIP)	Group G	cluster_07	0.5515499448678364	0.5316321301929734	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1192.2	DIV1	Tryptophan cluster factors	MYB-related	cluster_05	0.5509472985239223	0.5476225107080789	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1406.2	ATHB-4	Homeo domain factors	HD-ZIP	cluster_09	0.5507538790503864	0.5525120807263522	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA0962.2	bHLH34	Basic helix-loop-helix factors (bHLH)	bHLH	cluster_07	0.5505702066999286	0.5403288533968542	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1211.2	ATHB-X	Homeo domain factors	HD-ZIP	cluster_09	0.549807748150584	0.5436168617318048	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA2407.1	PK24978.1	Basic leucine zipper factors (bZIP)	Group A	cluster_07	0.5493593297228363	0.5599302282637377	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA0550.3	BZR1	Basic helix-loop-helix factors (bHLH)	BES/BZR	cluster_07	0.5489989400003653	0.5313901854022378	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA2075.1	PK18009.1	Basic leucine zipper factors (bZIP)	Group A	cluster_07	0.5488829898487776	0.5736226085630747	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1331.2	BEH4	Basic helix-loop-helix factors (bHLH)	BES/BZR	cluster_07	0.5488497887108013	0.52975186499148	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1363.1	LRL2	Basic helix-loop-helix factors (bHLH)	bHLH	cluster_07	0.5485738232887215	0.5301929897553692	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA2423.1	OsbZIP69	Basic leucine zipper factors (bZIP)	Group A	cluster_14	0.548411320471191	0.5304239364838936	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA0954.3	ATHB-7	Homeo domain factors	HD-ZIP	cluster_09	0.5482171395036674	0.5421975707756477	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA2424.1	OsbZIP77	Basic leucine zipper factors (bZIP)	Group A	cluster_14	0.5478504547642106	0.5327825536741366	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA2066.1	PK09021.1	Basic leucine zipper factors (bZIP)	Group D	cluster_14	0.5472914166428063	0.5355067363414981	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA2401.1	Os05g0437700	Basic leucine zipper factors (bZIP)	NA	cluster_07	0.5470208832111897	0.5510725750195121	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA0564.2	ABI3	B3	LAV	cluster_29	0.5468710211939007	0.5704423205330116	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA2375.1	BMY2	Basic helix-loop-helix factors (bHLH)	BES/BZR	cluster_07	0.5460309410238134	0.5311121050206509	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA0129.1	TGA1A	Basic leucine zipper factors (bZIP)	Group D	cluster_14	0.5457900043252859	0.5662580980725429	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1332.2	BEH2	Basic helix-loop-helix factors (bHLH)	BES/BZR	cluster_07	0.5456178559172145	0.5281236378976629	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA2105.1	GLYMA-13G317000	Basic leucine zipper factors (bZIP)	Group A	cluster_07	0.5452384288449863	0.6284561690506902	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1210.3	HAT22	Homeo domain factors	HD-ZIP	cluster_09	0.5452058369022004	0.5392479356239979	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1659.2	ABF4	Basic leucine zipper factors (bZIP)	Group A	cluster_07	0.5452022324973144	0.5473087755087661	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1056.2	SPL11	C3H(C),C2HC zinc fingers factors	SBP	cluster_28	0.5451197373150332	0.5274524641257292	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA0935.1	NAC025	GCM domain factors	NAC	cluster_20	0.5445069884841794	0.5374554406985509	0.000999000999000999	0.001998001998001998	0.003929060630091558	0.008612856070483189
MA2031.2	AT5G04760	Tryptophan cluster factors	MYB-related	cluster_05	0.5442870182535189	0.5554424450095674	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA0950.1	ATHB-12	Homeo domain factors	HD-ZIP	cluster_09	0.5441523353497691	0.5679328620400312	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA0549.2	BZR2	Basic helix-loop-helix factors (bHLH)	BES/BZR	cluster_07	0.5437867674681653	0.5319803173420427	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1033.1	OJ1058_F05.8	Basic leucine zipper factors (bZIP)	Group A	cluster_07	0.5437309753418094	0.54720493555394	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA0930.3	ABF3	Basic leucine zipper factors (bZIP)	Group A	cluster_07	0.5436246707807649	0.5567263610672347	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA2106.1	Zm00001d024644	Tryptophan cluster factors	MYB-related	cluster_05	0.5435519227215597	0.5432268682688635	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1198.2	HAT2	Homeo domain factors	HD-ZIP	cluster_09	0.5434788700647575	0.5916906064674525	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1803.2	VIP1	Basic leucine zipper factors (bZIP)	Group I	cluster_12	0.5430536518205812	0.5399725693728408	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1398.3	KUA1	Tryptophan cluster factors	MYB-related	cluster_05	0.5426411759091726	0.5476374779271743	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1321.2	SPL13A	C3H(C),C2HC zinc fingers factors	SBP	cluster_28	0.5425887851226413	0.5338113169525927	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA2391.1	Lg3	Homeo domain factors	TALE-type HD	cluster_14	0.5424451673560724	0.5347810437494978	0.000999000999000999	0.001998001998001998	0.003929060630091558	0.008612856070483189
MA1186.2	YAB4	Tryptophan cluster factors	MYB-related	cluster_05	0.5421080285834385	0.5391357863464237	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA0937.1	NAC055	GCM domain factors	NAC	cluster_20	0.5414896446970573	0.5361785287030222	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA2076.1	PK18401.1	Basic helix-loop-helix factors (bHLH)	bHLH	cluster_07	0.5404431996556015	0.5289658825413154	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1341.2	BZIP53	Basic leucine zipper factors (bZIP)	Group S	cluster_14	0.5398048138604097	0.5289473193457614	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1681.2	SRM1	Tryptophan cluster factors	MYB-related	cluster_05	0.5395575313786287	0.5366939962711279	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1340.2	BZIP3	Basic leucine zipper factors (bZIP)	Group S	cluster_14	0.5395377833011477	0.5253431419969978	0.000999000999000999	0.001998001998001998	0.003929060630091558	0.008612856070483189
MA2454.1	SPL8D1	C3H(C),C2HC zinc-fingers like factors	SBP	cluster_33	0.539510420283765	0.5280928664540646	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1334.2	BZIP11	Basic leucine zipper factors (bZIP)	Group S	cluster_14	0.5392505477680102	0.5277726052117891	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1835.2	TFLG2-Zm00001d042777	Basic leucine zipper factors (bZIP)	Group D	cluster_28	0.5376698385429676	0.5297598808139976	0.000999000999000999	0.001998001998001998	0.003929060630091558	0.008612856070483189
MA0551.2	HY5	Basic leucine zipper factors (bZIP)	Group H	cluster_07	0.5374477361291328	0.5218013687823011	0.000999000999000999	0.002997002997002997	0.003929060630091558	0.011848255371571434
MA1194.2	AT3G10580	Tryptophan cluster factors	MYB-related	cluster_05	0.5374362121867461	0.5367787511971948	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA2091.1	PK27109.1	Basic leucine zipper factors (bZIP)	Group I	cluster_12	0.5371052668985667	0.5374388001341511	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1787.2	NAC047	GCM domain factors	NAC	cluster_20	0.5368486434238383	0.5261161966059658	0.000999000999000999	0.003996003996003996	0.003929060630091558	0.015244755244755244
MA2413.1	ZmbZIP96	Basic leucine zipper factors (bZIP)	D	cluster_07	0.5367026904090333	0.5263649639596513	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1214.2	ATHB-40	Homeo domain factors	HD-ZIP	cluster_09	0.5366438015404505	0.5241000412789953	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1786.2	NAC019	GCM domain factors	NAC	cluster_20	0.5363871780657247	0.5301248955597154	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA0096.1	bZIP910	Basic leucine zipper factors (bZIP)	Group S	cluster_14	0.5360533898666472	0.5752618643994486	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1193.2	AT2G38090	Tryptophan cluster factors	MYB-related	cluster_05	0.5353263154047186	0.5343311795296326	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA0951.1	ATHB-16	Homeo domain factors	HD-ZIP	cluster_09	0.5352866161846915	0.6038935787119423	0.000999000999000999	0.002997002997002997	0.003929060630091558	0.011848255371571434
MA0952.1	ATHB-51	Homeo domain factors	HD-ZIP	cluster_09	0.5350968518823114	0.5537871376192078	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1743.2	BZIP2	Basic leucine zipper factors (bZIP)	Group S	cluster_14	0.534778648926903	0.5218645929004377	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA0008.4	HAT5	Homeo domain factors	HD-ZIP	cluster_09	0.5345952304077749	0.5386795379086418	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1308.2	WRKY70	GCM domain factors	WRKY	cluster_10	0.534379169179597	0.5290544173075676	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA0963.1	bHLH78	Basic helix-loop-helix factors (bHLH)	bHLH	cluster_07	0.5343773415940202	0.5337527559068297	0.000999000999000999	0.002997002997002997	0.003929060630091558	0.011848255371571434
MA1213.3	ZHD3	Homeo domain factors	PLINC	cluster_09	0.5342838808982784	0.5338560597518271	0.000999000999000999	0.001998001998001998	0.003929060630091558	0.008612856070483189
MA2392.1	GRMZM2G135447	Homeo domain factors	TALE-type HD	cluster_14	0.5340418273418992	0.5391386744815859	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA0577.4	SPL3	C3H(C),C2HC zinc fingers factors	SBP	cluster_28	0.5338694251024976	0.529846511201486	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA2447.1	SPL5B	C3H(C),C2HC zinc-fingers like factors	SBP	cluster_33	0.5335894491454006	0.5679967517295367	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1212.2	ATHB-13	Homeo domain factors	HD-ZIP	cluster_09	0.5335696503016533	0.5794210468455814	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1070.3	TGA7	Basic leucine zipper factors (bZIP)	Group D	cluster_14	0.53344177007755	0.5207342900427314	0.000999000999000999	0.001998001998001998	0.003929060630091558	0.008612856070483189
MA0565.3	FUS3	B3	LAV	cluster_29	0.5332828208986445	0.5910152371740413	0.001998001998001998	0.000999000999000999	0.007329209252286175	0.004917662982179111
MA1083.3	WRKY30	GCM domain factors	WRKY	cluster_10	0.5332557624788559	0.5266994609888118	0.000999000999000999	0.001998001998001998	0.003929060630091558	0.008612856070483189
MA1799.2	SPL10	C3H(C),C2HC zinc fingers factors	SBP	cluster_28	0.5331303698017885	0.5393559007566172	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1744.2	BZIP30	Basic leucine zipper factors (bZIP)	Group I	cluster_12	0.5322085559434098	0.5354070196698589	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA2355.1	PK06791.1	C3H(C),C2HC zinc-fingers like factors	SBP	cluster_28	0.5320300109858199	0.55406201949933	0.000999000999000999	0.002997002997002997	0.003929060630091558	0.011848255371571434
MA1084.1	WRKY38	GCM domain factors	WRKY	cluster_10	0.532000718850327	0.5194576018056528	0.000999000999000999	0.04395604395604396	0.003929060630091558	0.11292411292411295
MA1827.2	Zm00001d044785	Tryptophan cluster factors	GARP_G2-like	cluster_05	0.5319820368644319	0.5600797221590528	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1195.2	AT5G56840	Tryptophan cluster factors	MYB-related	cluster_05	0.5319618826568212	0.5356673897214762	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA0097.1	bZIP911	Basic leucine zipper factors (bZIP)	Group S	cluster_14	0.5319468050758142	0.5233721453538965	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1337.2	BZIP44	Basic leucine zipper factors (bZIP)	Group S	cluster_14	0.5318792351757451	0.5237281741078383	0.001998001998001998	0.001998001998001998	0.007329209252286175	0.008612856070483189
MA1791.1	NAC087	GCM domain factors	NAC	cluster_16	0.5317295254572523	0.522911774516597	0.000999000999000999	0.000999000999000999	0.003929060630091558	0.004917662982179111
MA1057.2	SPL12	C3H(C),C2HC zinc fingers factors	SBP	cluster_28	0.5317114526665486	0.5392541062854183	0.000999000999000999	0.002997002997002997	0.003929060630091558	0.011848255371571434
